# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  petml/data/unsupervised/petase_hmm.txt
# target sequence database:        petml/data/tmp/sequences.fasta
# output directed to file:         ./petml_output/petase_hmmout/output.txt
# MSA of all hits saved to file:   ./petml_output/petase_hmmout/aln.sto
# per-seq hits tabular output:     ./petml_output/petase_hmmout/tab_output.txt
# show alignments in output:       no
# sequence reporting threshold:    score >= 0
# domain reporting threshold:      score >= 0
# sequence inclusion threshold:    score >= 0
# domain inclusion threshold:      score >= 0
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       current_petases_msa  [M=332]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence Description
   2.2e-113  374.0   3.8   2.5e-113  373.9   3.8    1.0  1  Seq139    
   2.3e-113  374.0   4.1   2.6e-113  373.9   4.1    1.0  1  Seq387    
   2.3e-113  374.0   4.2   2.6e-113  373.8   4.2    1.0  1  Seq44     
   2.3e-113  374.0   3.9   2.6e-113  373.8   3.9    1.0  1  Seq284    
   2.3e-113  374.0   4.4   2.6e-113  373.8   4.4    1.0  1  Seq385    
   2.4e-113  374.0   3.8   2.7e-113  373.8   3.8    1.0  1  Seq259    
   2.4e-113  373.9   0.6   2.7e-113  373.8   0.6    1.0  1  Seq423    
   2.6e-113  373.9   0.0   3.1e-113  373.6   0.0    1.0  1  Seq295    
   2.6e-113  373.8   0.0   3.1e-113  373.6   0.0    1.0  1  Seq375    
   2.6e-113  373.8   4.9   2.9e-113  373.7   4.9    1.0  1  Seq301    
   2.7e-113  373.8   4.2     3e-113  373.6   4.2    1.0  1  Seq257    
   2.7e-113  373.8   3.8     3e-113  373.6   3.8    1.0  1  Seq25     
   2.7e-113  373.8   4.3   3.1e-113  373.6   4.3    1.0  1  Seq376    
   2.7e-113  373.8   4.2   3.1e-113  373.6   4.2    1.0  1  Seq210    
   2.7e-113  373.8   4.2   3.1e-113  373.6   4.2    1.0  1  Seq241    
   2.8e-113  373.7   4.1   3.1e-113  373.6   4.1    1.0  1  Seq169    
   2.8e-113  373.7   3.8   3.1e-113  373.6   3.8    1.0  1  Seq59     
   2.8e-113  373.7   4.1   3.1e-113  373.6   4.1    1.0  1  Seq491    
   2.8e-113  373.7   4.2   3.2e-113  373.5   4.2    1.0  1  Seq7      
   2.9e-113  373.7   3.6   3.3e-113  373.5   3.6    1.0  1  Seq473    
   2.9e-113  373.7   4.5   3.3e-113  373.5   4.5    1.0  1  Seq496    
   2.9e-113  373.7   4.4   3.3e-113  373.5   4.4    1.0  1  Seq487    
     3e-113  373.6   3.9   3.3e-113  373.5   3.9    1.0  1  Seq149    
   3.1e-113  373.6   4.2   3.5e-113  373.4   4.2    1.0  1  Seq498    
   3.2e-113  373.5   4.5   3.6e-113  373.4   4.5    1.0  1  Seq15     
   3.2e-113  373.5   4.5   3.6e-113  373.4   4.5    1.0  1  Seq68     
   3.3e-113  373.5   3.9   3.7e-113  373.3   3.9    1.0  1  Seq146    
   3.3e-113  373.5   4.0   3.7e-113  373.3   4.0    1.0  1  Seq438    
   3.3e-113  373.5   3.9   3.8e-113  373.3   3.9    1.0  1  Seq64     
   3.4e-113  373.5   4.3   3.8e-113  373.3   4.3    1.0  1  Seq345    
   3.4e-113  373.4   4.4   3.8e-113  373.3   4.4    1.0  1  Seq136    
   3.4e-113  373.4   3.9   3.9e-113  373.3   3.9    1.0  1  Seq322    
   3.5e-113  373.4   4.7   3.9e-113  373.2   4.7    1.0  1  Seq446    
   3.5e-113  373.4   5.1   3.9e-113  373.2   5.1    1.0  1  Seq199    
   3.5e-113  373.4   4.4     4e-113  373.2   4.4    1.0  1  Seq6      
   3.6e-113  373.4   3.9   4.1e-113  373.2   3.9    1.0  1  Seq69     
   3.6e-113  373.4   4.1   4.1e-113  373.2   4.1    1.0  1  Seq56     
   3.7e-113  373.3   4.1   4.2e-113  373.2   4.1    1.0  1  Seq222    
   3.8e-113  373.3   3.6   4.2e-113  373.1   3.6    1.0  1  Seq135    
   3.9e-113  373.3   3.9   4.3e-113  373.1   3.9    1.0  1  Seq174    
   3.9e-113  373.3   3.9   4.4e-113  373.1   3.9    1.0  1  Seq483    
   3.9e-113  373.2   3.7   4.4e-113  373.1   3.7    1.0  1  Seq362    
   3.9e-113  373.2   4.6   4.4e-113  373.1   4.6    1.0  1  Seq330    
     4e-113  373.2   0.0   4.8e-113  373.0   0.0    1.0  1  Seq70     
     4e-113  373.2   4.0   4.5e-113  373.0   4.0    1.0  1  Seq430    
   4.1e-113  373.2   4.2   4.6e-113  373.0   4.2    1.0  1  Seq397    
   4.2e-113  373.2   0.1     5e-113  372.9   0.1    1.0  1  Seq493    
   4.2e-113  373.1   3.5   4.7e-113  373.0   3.5    1.0  1  Seq133    
   4.3e-113  373.1   3.8   4.9e-113  372.9   3.8    1.0  1  Seq86     
   4.4e-113  373.1   3.7     5e-113  372.9   3.7    1.0  1  Seq130    
   4.5e-113  373.0   4.4   5.1e-113  372.9   4.4    1.0  1  Seq173    
   4.8e-113  372.9   3.9   5.4e-113  372.8   3.9    1.0  1  Seq24     
     5e-113  372.9   4.2   5.6e-113  372.7   4.2    1.0  1  Seq467    
   5.1e-113  372.9   4.1   5.7e-113  372.7   4.1    1.0  1  Seq77     
   5.1e-113  372.9   4.0   5.7e-113  372.7   4.0    1.0  1  Seq409    
   5.2e-113  372.8   4.4   5.9e-113  372.7   4.4    1.0  1  Seq256    
   5.3e-113  372.8   4.0     6e-113  372.7   4.0    1.0  1  Seq33     
   5.4e-113  372.8   5.0   6.1e-113  372.6   5.0    1.0  1  Seq476    
   5.4e-113  372.8   4.3   6.1e-113  372.6   4.3    1.0  1  Seq329    
   5.4e-113  372.8   3.8   6.1e-113  372.6   3.8    1.0  1  Seq202    
   5.6e-113  372.7   4.5   6.3e-113  372.6   4.5    1.0  1  Seq436    
   5.6e-113  372.7   4.1   6.3e-113  372.6   4.1    1.0  1  Seq363    
   5.6e-113  372.7   4.0   6.3e-113  372.6   4.0    1.0  1  Seq19     
     6e-113  372.6   4.1   6.7e-113  372.5   4.1    1.0  1  Seq316    
   6.3e-113  372.6   4.3   7.1e-113  372.4   4.3    1.0  1  Seq37     
   6.3e-113  372.6   4.2   7.1e-113  372.4   4.2    1.0  1  Seq443    
   6.3e-113  372.6   4.2   7.1e-113  372.4   4.2    1.0  1  Seq461    
   6.3e-113  372.6   3.9   7.1e-113  372.4   3.9    1.0  1  Seq384    
   6.3e-113  372.6   4.4   7.1e-113  372.4   4.4    1.0  1  Seq13     
   6.4e-113  372.5   4.6   7.2e-113  372.4   4.6    1.0  1  Seq207    
   6.9e-113  372.4   4.3   7.7e-113  372.3   4.3    1.0  1  Seq105    
   6.9e-113  372.4   4.3   7.7e-113  372.3   4.3    1.0  1  Seq178    
   6.9e-113  372.4   4.2   7.8e-113  372.3   4.2    1.0  1  Seq233    
   6.9e-113  372.4   4.2   7.8e-113  372.3   4.2    1.0  1  Seq21     
     7e-113  372.4   4.1   7.8e-113  372.3   4.1    1.0  1  Seq429    
   7.1e-113  372.4   4.7     8e-113  372.2   4.7    1.0  1  Seq418    
   7.1e-113  372.4   4.5     8e-113  372.2   4.5    1.0  1  Seq318    
   7.4e-113  372.3   4.0   8.3e-113  372.2   4.0    1.0  1  Seq198    
   7.6e-113  372.3   4.3   8.5e-113  372.1   4.3    1.0  1  Seq278    
   7.6e-113  372.3   4.0   8.6e-113  372.1   4.0    1.0  1  Seq125    
   7.7e-113  372.3   4.4   8.7e-113  372.1   4.4    1.0  1  Seq413    
     8e-113  372.2   4.8     9e-113  372.1   4.8    1.0  1  Seq75     
     8e-113  372.2   4.4     9e-113  372.1   4.4    1.0  1  Seq361    
     8e-113  372.2   4.5     9e-113  372.1   4.5    1.0  1  Seq302    
     8e-113  372.2   4.4     9e-113  372.1   4.4    1.0  1  Seq450    
   8.1e-113  372.2   4.0   9.1e-113  372.0   4.0    1.0  1  Seq478    
   8.7e-113  372.1   3.9   9.7e-113  371.9   3.9    1.0  1  Seq2      
   8.7e-113  372.1   4.2   9.8e-113  371.9   4.2    1.0  1  Seq66     
   8.7e-113  372.1   3.8   9.8e-113  371.9   3.8    1.0  1  Seq456    
     9e-113  372.1   4.7     1e-112  371.9   4.7    1.0  1  Seq281    
     9e-113  372.1   4.4     1e-112  371.9   4.4    1.0  1  Seq481    
   9.5e-113  372.0   3.9   1.1e-112  371.8   3.9    1.0  1  Seq389    
   9.6e-113  372.0   3.9   1.1e-112  371.8   3.9    1.0  1  Seq307    
     1e-112  371.9   4.2   1.1e-112  371.7   4.2    1.0  1  Seq282    
     1e-112  371.9   4.1   1.1e-112  371.7   4.1    1.0  1  Seq200    
   1.1e-112  371.8   4.7   1.2e-112  371.7   4.7    1.0  1  Seq370    
   1.1e-112  371.8   3.9   1.2e-112  371.6   3.9    1.0  1  Seq117    
   1.1e-112  371.8   3.8   1.2e-112  371.6   3.8    1.0  1  Seq95     
   1.2e-112  371.7   3.9   1.3e-112  371.5   3.9    1.0  1  Seq348    
   1.2e-112  371.7   4.2   1.3e-112  371.5   4.2    1.0  1  Seq201    
   1.2e-112  371.6   0.0   1.4e-112  371.4   0.0    1.0  1  Seq152    
   1.3e-112  371.6   3.8   1.4e-112  371.4   3.8    1.0  1  Seq61     
   1.3e-112  371.6   4.2   1.4e-112  371.4   4.2    1.0  1  Seq175    
   1.3e-112  371.6   3.9   1.4e-112  371.4   3.9    1.0  1  Seq177    
   1.3e-112  371.5   3.8   1.5e-112  371.4   3.8    1.0  1  Seq31     
   1.3e-112  371.5   4.0   1.5e-112  371.3   4.0    1.0  1  Seq153    
   1.4e-112  371.5   4.4   1.5e-112  371.3   4.4    1.0  1  Seq104    
   1.6e-112  371.3   4.0   1.8e-112  371.1   4.0    1.0  1  Seq290    
   1.6e-112  371.3   4.0   1.8e-112  371.1   4.0    1.0  1  Seq262    
   1.6e-112  371.2   3.9   1.8e-112  371.1   3.9    1.0  1  Seq8      
   1.6e-112  371.2   4.3   1.8e-112  371.1   4.3    1.0  1  Seq469    
   1.6e-112  371.2   4.3   1.8e-112  371.1   4.3    1.0  1  Seq215    
   1.7e-112  371.1   4.1   1.9e-112  371.0   4.1    1.0  1  Seq268    
   1.7e-112  371.1   3.8   1.9e-112  371.0   3.8    1.0  1  Seq87     
   1.7e-112  371.1   4.9   1.9e-112  371.0   4.9    1.0  1  Seq218    
   1.8e-112  371.1   3.9     2e-112  370.9   3.9    1.0  1  Seq466    
   1.8e-112  371.1   3.9     2e-112  370.9   3.9    1.0  1  Seq181    
   1.9e-112  371.0   4.8   2.2e-112  370.8   4.8    1.0  1  Seq254    
     2e-112  370.9   3.9   2.2e-112  370.8   3.9    1.0  1  Seq45     
   2.1e-112  370.8   4.4   2.4e-112  370.7   4.4    1.0  1  Seq58     
   2.1e-112  370.8   4.9   2.4e-112  370.7   4.9    1.0  1  Seq277    
   2.2e-112  370.8   3.9   2.5e-112  370.6   3.9    1.0  1  Seq486    
   2.4e-112  370.6   4.2   2.7e-112  370.5   4.2    1.0  1  Seq448    
   2.5e-112  370.6   3.9   2.8e-112  370.4   3.9    1.0  1  Seq431    
   2.5e-112  370.6   3.8   2.8e-112  370.4   3.8    1.0  1  Seq50     
   2.5e-112  370.6   4.4   2.9e-112  370.4   4.4    1.0  1  Seq440    
   2.5e-112  370.6   4.9   2.9e-112  370.4   4.9    1.0  1  Seq156    
   2.6e-112  370.6   4.8   2.9e-112  370.4   4.8    1.0  1  Seq79     
   2.9e-112  370.4   3.9   3.3e-112  370.2   3.9    1.0  1  Seq143    
     3e-112  370.3   4.0   3.4e-112  370.2   4.0    1.0  1  Seq115    
   3.2e-112  370.2   4.5   3.6e-112  370.1   4.5    1.0  1  Seq352    
   3.2e-112  370.2   4.1   3.6e-112  370.1   4.1    1.0  1  Seq462    
   3.3e-112  370.2   4.1   3.7e-112  370.1   4.1    1.0  1  Seq30     
   3.3e-112  370.2   4.1   3.7e-112  370.1   4.1    1.0  1  Seq484    
   3.4e-112  370.2   3.9   3.8e-112  370.0   3.9    1.0  1  Seq275    
   3.6e-112  370.1   4.2     4e-112  369.9   4.2    1.0  1  Seq154    
   3.7e-112  370.1   3.9   4.1e-112  369.9   3.9    1.0  1  Seq274    
   3.7e-112  370.0   4.4   4.2e-112  369.9   4.4    1.0  1  Seq327    
   3.8e-112  370.0   4.4   4.3e-112  369.8   4.4    1.0  1  Seq23     
   3.9e-112  370.0   3.8   4.4e-112  369.8   3.8    1.0  1  Seq91     
   3.9e-112  370.0   3.9   4.4e-112  369.8   3.9    1.0  1  Seq492    
   3.9e-112  370.0   3.1   4.4e-112  369.8   3.1    1.0  1  Seq225    
     4e-112  369.9   4.2   4.5e-112  369.8   4.2    1.0  1  Seq390    
     4e-112  369.9   4.2   4.5e-112  369.8   4.2    1.0  1  Seq155    
     4e-112  369.9   4.1   4.5e-112  369.8   4.1    1.0  1  Seq304    
   4.2e-112  369.9   4.0   4.7e-112  369.7   4.0    1.0  1  Seq157    
   4.4e-112  369.8   3.8   4.9e-112  369.6   3.8    1.0  1  Seq464    
   4.6e-112  369.7   3.9   5.1e-112  369.6   3.9    1.0  1  Seq22     
   4.7e-112  369.7   3.8   5.3e-112  369.5   3.8    1.0  1  Seq248    
   5.1e-112  369.6   4.0   5.7e-112  369.4   4.0    1.0  1  Seq471    
   5.1e-112  369.6   4.0   5.7e-112  369.4   4.0    1.0  1  Seq373    
   5.1e-112  369.6   4.2   5.7e-112  369.4   4.2    1.0  1  Seq10     
   5.1e-112  369.6   4.2   5.7e-112  369.4   4.2    1.0  1  Seq60     
   5.2e-112  369.6   4.0   5.8e-112  369.4   4.0    1.0  1  Seq109    
   5.9e-112  369.4   4.8   6.6e-112  369.2   4.8    1.0  1  Seq472    
   6.2e-112  369.3   4.2     7e-112  369.1   4.2    1.0  1  Seq382    
   6.4e-112  369.3   4.5   7.2e-112  369.1   4.5    1.0  1  Seq495    
   6.8e-112  369.2   4.4   7.7e-112  369.0   4.4    1.0  1  Seq204    
   7.9e-112  369.0   3.8   8.8e-112  368.8   3.8    1.0  1  Seq308    
   7.9e-112  369.0   0.1   8.7e-112  368.8   0.1    1.0  1  Seq288    
   8.6e-112  368.8   4.5   9.7e-112  368.7   4.5    1.0  1  Seq342    
     9e-112  368.8   3.9     1e-111  368.6   3.9    1.0  1  Seq312    
   9.3e-112  368.7   3.2     1e-111  368.6   3.2    1.0  1  Seq374    
   9.3e-112  368.7   4.5     1e-111  368.6   4.5    1.0  1  Seq273    
   9.8e-112  368.6   5.7   1.1e-111  368.5   5.7    1.0  1  Seq212    
     1e-111  368.6   4.5   1.1e-111  368.4   4.5    1.0  1  Seq358    
   1.1e-111  368.5   4.2   1.2e-111  368.3   4.2    1.0  1  Seq400    
   1.1e-111  368.5   4.2   1.3e-111  368.3   4.2    1.0  1  Seq100    
   1.1e-111  368.4   3.0   1.3e-111  368.3   3.0    1.0  1  Seq286    
   1.4e-111  368.2   4.5   1.6e-111  368.0   4.5    1.0  1  Seq499    
   1.5e-111  368.1   2.9   1.6e-111  367.9   2.9    1.0  1  Seq394    
   1.5e-111  368.0   4.2   1.7e-111  367.9   4.2    1.0  1  Seq132    
   2.1e-111  367.5   4.2   2.4e-111  367.4   4.2    1.0  1  Seq383    
   2.2e-111  367.5   0.1   2.6e-111  367.2   0.1    1.0  1  Seq317    
   4.7e-111  366.4   4.4   5.2e-111  366.3   4.4    1.0  1  Seq38     
   5.5e-111  366.2   4.1   6.2e-111  366.0   4.1    1.0  1  Seq453    
   6.2e-111  366.0   4.2     7e-111  365.8   4.2    1.0  1  Seq71     
   9.7e-111  365.4   3.9   1.1e-110  365.2   3.9    1.0  1  Seq299    
   1.3e-110  365.0   2.3   1.5e-110  364.8   2.3    1.0  1  Seq81     
   2.5e-110  364.0   2.5   2.8e-110  363.9   2.5    1.0  1  Seq337    
   2.8e-110  363.8   4.2   3.2e-110  363.7   4.2    1.0  1  Seq336    
   3.3e-110  363.6   0.1   3.6e-110  363.5   0.1    1.0  1  Seq179    
   5.5e-110  362.9   3.5   6.2e-110  362.7   3.5    1.0  1  Seq426    
   2.7e-109  360.6   2.8     3e-109  360.5   2.8    1.0  1  Seq167    
   2.8e-108  357.3   1.7   3.1e-108  357.2   1.7    1.0  1  Seq334    
   9.1e-108  355.6   0.9     1e-107  355.5   0.9    1.0  1  Seq148    
   7.7e-100  329.6   0.8   8.5e-100  329.4   0.8    1.0  1  Seq57     
    4.7e-81  267.8   0.0    5.5e-81  267.6   0.0    1.0  1  Seq187    
    8.5e-80  263.7   0.8    1.1e-79  263.3   0.8    1.1  1  Seq364    
    1.2e-74  246.8   1.4    1.3e-74  246.6   1.4    1.0  1  Seq88     
    1.8e-72  239.6   0.5      2e-72  239.4   0.5    1.0  1  Seq261    
    2.6e-69  229.2   0.6    3.1e-69  228.9   0.6    1.0  1  Seq76     
    3.7e-57  189.2   0.3    4.1e-57  189.1   0.3    1.0  1  Seq121    
    7.2e-57  188.3   1.1      8e-57  188.2   1.1    1.0  1  Seq344    
      6e-50  165.6   0.0      7e-50  165.3   0.0    1.0  1  Seq272    
    1.4e-26   88.7   0.7    1.6e-26   88.5   0.7    1.0  1  Seq323    
    1.2e-20   69.2   0.0    1.8e-20   68.6   0.0    1.2  1  Seq416    


Domain annotation for each sequence:
>> Seq96  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  452.8   0.1  2.5e-137  2.5e-137      11     302 ..      18     300 ..       4     301 .] 0.92

>> Seq147  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  447.5   0.1    1e-135    1e-135      11     302 ..      18     300 ..       4     301 .] 0.92

>> Seq489  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  446.8   0.1  1.6e-135  1.6e-135      20     302 ..      21     300 ..       4     301 .] 0.92

>> Seq94  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  446.3   0.0  2.3e-135  2.3e-135      37     303 ..       1     262 [.       1     265 [] 0.99

>> Seq319  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  443.9   0.0  1.3e-134  1.3e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq106  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  443.5   0.0  1.6e-134  1.6e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq52  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  443.1   0.0  2.2e-134  2.2e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq303  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  443.1   0.1  2.2e-134  2.2e-134      38     302 ..       1     260 []       1     260 [] 0.99

>> Seq459  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  442.9   0.0  2.5e-134  2.5e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq221  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  442.9   0.0  2.6e-134  2.6e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq367  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  442.7   0.0  2.9e-134  2.9e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq190  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  442.7   0.1  2.9e-134  2.9e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq161  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  442.7   0.0    3e-134    3e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq410  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  442.6   0.1    3e-134    3e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq102  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  442.6   0.1    3e-134    3e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq480  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  442.6   0.1  3.1e-134  3.1e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq251  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  442.6   0.1  3.1e-134  3.1e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq420  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  442.5   0.0  3.3e-134  3.3e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq326  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  442.4   0.1  3.7e-134  3.7e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq338  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  442.1   0.1  4.4e-134  4.4e-134      38     302 ..       1     260 []       1     260 [] 0.99

>> Seq412  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  441.7   0.0  5.8e-134  5.8e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq245  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  441.6   0.0  6.4e-134  6.4e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq39  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  441.4   0.0  7.3e-134  7.3e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq129  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  441.3   0.0  7.9e-134  7.9e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq176  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  441.2   0.1  8.1e-134  8.1e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq29  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  441.2   0.0  8.1e-134  8.1e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq118  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  441.2   0.0  8.1e-134  8.1e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq447  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  441.2   0.1  8.1e-134  8.1e-134      38     302 ..       1     260 [.       1     261 [] 0.99

>> Seq474  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  441.2   0.0  8.1e-134  8.1e-134      38     302 ..       1     260 [.       1     261 [] 0.99
